DISTRICT_NAME,Year,Crop_Type,AREA,PRODUCTION,YIELD
Baglung,1993,MAIZE,14700,21315.0,1450.0
Baglung,1994,MAIZE,14000,20100.0,1436.0
Baglung,1995,MAIZE,14500,20750.0,1431.0
Baglung,1996,MAIZE,14000,23180.0,1656.0
Baglung,1997,MAIZE,14515,24070.0,1658.0
Baglung,1998,MAIZE,14600,23652.0,1620.0
Baglung,1999,MAIZE,14515,24070.0,1658.0
Baglung,2000,MAIZE,10580,17880.0,1690.0
Baglung,2001,MAIZE,13277,23900.0,1800.0
Baglung,2002,MAIZE,10580,17880.0,1690.0
Baglung,2003,MAIZE,10600,18030.0,1701.0
Baglung,2004,MAIZE,11275,24241.25,2150.0
Baglung,2005,MAIZE,11500,25090.0,2182.0
Baglung,2006,MAIZE,21000,44100.0,2100.0
Baglung,2007,MAIZE,21352,45160.0,2115.0
Baglung,2008,MAIZE,21370,53852.0,2520.0
Baglung,2009,MAIZE,21300,48200.0,2263.0
Baglung,2010,MAIZE,20327,52682.0,2592.0
Baglung,2011,MAIZE,20341,59044.0,2903.0
Baglung,2012,MAIZE,20344,56682.0,2786.0
Baglung,2013,MAIZE,20349,58835.0,2891.0
Baglung,2014,MAIZE,19942,58808.0,2949.0
Baglung,2015,MAIZE,19959,63771.0,3195.0
Baglung,2016,MAIZE,19915,65719.0,3300.0
Baglung,2017,MAIZE,21165,74340.0,3512.0
Baglung,2018,MAIZE,20697,72170.0,3490.0
Baglung,2019,MAIZE,20420,72351.0,3540.0
Baglung,2020,MAIZE,19863,65680.0,3310.0
Baglung,2021,MAIZE,18850,64260.0,3410.0
Baitadi,1979,MAIZE,2700,4510.0,1670.0
Baitadi,1980,MAIZE,2900,4120.0,1421.0
Baitadi,1981,MAIZE,2900,3770.0,1300.0
Baitadi,1982,MAIZE,2900,2830.0,976.0
Baitadi,1983,MAIZE,2900,3580.0,1234.0
Baitadi,1984,MAIZE,2950,3920.0,1329.0
Baitadi,1985,MAIZE,2900,2900.0,1000.0
Baitadi,1986,MAIZE,3500,3650.0,1043.0
Baitadi,1987,MAIZE,3400,3560.0,1047.0
Baitadi,1988,MAIZE,3450,4660.0,1351.0
Baitadi,1990,MAIZE,7620,11430.0,1500.0
Baitadi,1991,MAIZE,7620,11440.0,1501.0
Baitadi,1992,MAIZE,7650,11460.0,1498.0
Baitadi,1993,MAIZE,9000,13500.0,1500.0
Baitadi,1994,MAIZE,7500,12500.0,1667.0
Baitadi,1995,MAIZE,7500,12750.0,1700.0
Baitadi,1996,MAIZE,7500,12750.0,1700.0
Baitadi,1997,MAIZE,7510,12750.0,1698.0
Baitadi,1998,MAIZE,7520,12032.0,1600.0
Baitadi,1999,MAIZE,7510,12750.0,1698.0
Baitadi,2000,MAIZE,8400,10920.0,1300.0
Baitadi,2001,MAIZE,7510,12750.0,1698.0
Baitadi,2002,MAIZE,8400,10920.0,1300.0
Baitadi,2003,MAIZE,8400,10920.0,1300.0
Baitadi,2004,MAIZE,10000,17000.0,1700.0
Baitadi,2005,MAIZE,9400,16450.0,1750.0
Baitadi,2006,MAIZE,9400,16450.0,1750.0
Baitadi,2007,MAIZE,9500,17270.0,1818.0
Baitadi,2008,MAIZE,9500,17270.0,1818.0
Baitadi,2009,MAIZE,9500,17100.0,1800.0
Baitadi,2010,MAIZE,3744,6390.0,1707.0
Baitadi,2011,MAIZE,14500,29000.0,2000.0
Baitadi,2012,MAIZE,14500,18850.0,1300.0
Baitadi,2013,MAIZE,14500,23417.0,1615.0
Baitadi,2014,MAIZE,14500,23417.0,1615.0
Baitadi,2015,MAIZE,14500,18945.0,1307.0
Baitadi,2016,MAIZE,14500,23925.0,1650.0
Baitadi,2017,MAIZE,15410,27064.0,1756.0
Baitadi,2018,MAIZE,14990,27791.0,1850.0
Baitadi,2019,MAIZE,14999,29005.0,1930.0
Baitadi,2020,MAIZE,11031,26939.0,2440.0
Baitadi,2021,MAIZE,10864,32078.0,2950.0
Bajhang,1979,MAIZE,1000,1550.0,1550.0
Bajhang,1980,MAIZE,1000,1460.0,1460.0
Bajhang,1981,MAIZE,1000,1600.0,1600.0
Bajhang,1982,MAIZE,900,1260.0,1400.0
Bajhang,1983,MAIZE,900,1520.0,1689.0
Bajhang,1984,MAIZE,1240,1610.0,1298.0
Bajhang,1985,MAIZE,1000,1300.0,1300.0
Bajhang,1986,MAIZE,950,1290.0,1358.0
Bajhang,1987,MAIZE,2000,2600.0,1300.0
Bajhang,1988,MAIZE,2110,2740.0,1299.0
Bajhang,1990,MAIZE,2490,3410.0,1369.0
Bajhang,1991,MAIZE,2500,3450.0,1380.0
Bajhang,1992,MAIZE,2550,3500.0,1373.0
Bajhang,1993,MAIZE,2600,5004.0,1925.0
Bajhang,1994,MAIZE,2700,4134.0,1531.0
Bajhang,1995,MAIZE,1262,1707.0,1353.0
Bajhang,1996,MAIZE,1260,1700.0,1349.0
Bajhang,1997,MAIZE,1280,1770.0,1383.0
Bajhang,1998,MAIZE,1270,1778.0,1400.0
Bajhang,1999,MAIZE,1280,1770.0,1383.0
Bajhang,2000,MAIZE,3625,5075.0,1400.0
Bajhang,2001,MAIZE,3650,5285.0,1448.0
Bajhang,2002,MAIZE,3650,6200.0,1699.0
Bajhang,2003,MAIZE,3650,6200.0,1699.0
Bajhang,2004,MAIZE,3650,6200.0,1699.0
Bajhang,2005,MAIZE,3650,6200.0,1699.0
Bajhang,2006,MAIZE,3650,6200.0,1699.0
Bajhang,2007,MAIZE,3650,6261.0,1715.0
Bajhang,2008,MAIZE,3650,6261.0,1715.0
Bajhang,2009,MAIZE,3645,3400.0,933.0
