DISTRICT_NAME,YEAR,CROP_TYPE,AREA,PRODUCTION,YIELD
ACHHAM,2020,MILLET,12065,12371.0,1030.0
ACHHAM,2020,PADDY,16590,44295.0,2670.0
ACHHAM,2020,WHEAT,14453,22689.0,1570.0
ACHHAM,2021,BARLEY,412.0,455.0,1100.0
ACHHAM,2021,MAIZE,6688,20714.0,3100.0
ACHHAM,2021,MILLET,14730,24676.0,1680.0
ACHHAM,2021,PADDY,15003,31887.0,2130.0
ACHHAM,2021,WHEAT,3857,4912.0,1270.0
ARGHAKHANCHI,1979,BARLEY,290,260.0,897.0
ARGHAKHANCHI,1979,MAIZE,8850,11850.0,1339.0
ARGHAKHANCHI,1979,MILLET,1800,1850.0,1028.0
ARGHAKHANCHI,1979,PADDY,1900,3730.0,1963.0
ARGHAKHANCHI,1979,WHEAT,810,930.0,1148.0
ARGHAKHANCHI,1980,BARLEY,300,150.0,500.0
ARGHAKHANCHI,1980,MAIZE,8840,14230.0,1610.0
ARGHAKHANCHI,1980,MILLET,1800,2100.0,1167.0
ARGHAKHANCHI,1980,PADDY,1890,4100.0,2169.0
ARGHAKHANCHI,1980,WHEAT,810,930.0,1148.0
ARGHAKHANCHI,1981,BARLEY,300,210.0,700.0
ARGHAKHANCHI,1981,MAIZE,8740,13980.0,1600.0
ARGHAKHANCHI,1981,MILLET,1000,1150.0,1150.0
ARGHAKHANCHI,1981,PADDY,1790,3580.0,2000.0
ARGHAKHANCHI,1981,WHEAT,1070,1070.0,1000.0
ARGHAKHANCHI,1982,BARLEY,300,270.0,900.0
ARGHAKHANCHI,1982,MAIZE,8830,11300.0,1280.0
ARGHAKHANCHI,1982,MILLET,800,800.0,1000.0
ARGHAKHANCHI,1982,PADDY,1690,3090.0,1828.0
ARGHAKHANCHI,1982,WHEAT,1000,1420.0,1420.0
ARGHAKHANCHI,1983,BARLEY,300,270.0,900.0
ARGHAKHANCHI,1983,MAIZE,8830,13280.0,1504.0
ARGHAKHANCHI,1983,MILLET,800,720.0,900.0
ARGHAKHANCHI,1983,PADDY,1700,3500.0,2059.0
ARGHAKHANCHI,1983,WHEAT,1000,1000.0,1000.0
ARGHAKHANCHI,1984,BARLEY,270,240.0,889.0
ARGHAKHANCHI,1984,MAIZE,8860,13290.0,1500.0
ARGHAKHANCHI,1984,MILLET,1030,920.0,893.0
ARGHAKHANCHI,1984,PADDY,3020,5440.0,1801.0
ARGHAKHANCHI,1984,WHEAT,1460,730.0,500.0
ARGHAKHANCHI,1985,BARLEY,260,180.0,692.0
ARGHAKHANCHI,1985,MAIZE,8900,15000.0,1685.0
ARGHAKHANCHI,1985,MILLET,1100,1000.0,909.0
ARGHAKHANCHI,1985,PADDY,3050,6100.0,2000.0
ARGHAKHANCHI,1985,WHEAT,2000,1800.0,900.0
ARGHAKHANCHI,1986,BARLEY,210,150.0,714.0
ARGHAKHANCHI,1986,MAIZE,8860,10600.0,1196.0
ARGHAKHANCHI,1986,MILLET,1000,900.0,900.0
ARGHAKHANCHI,1986,PADDY,3040,5480.0,1803.0
ARGHAKHANCHI,1986,WHEAT,2050,2050.0,1000.0
ARGHAKHANCHI,1987,BARLEY,600,540.0,900.0
ARGHAKHANCHI,1987,MAIZE,9950,11290.0,1135.0
ARGHAKHANCHI,1987,MILLET,1200,1100.0,917.0
ARGHAKHANCHI,1987,PADDY,4100,7430.0,1812.0
ARGHAKHANCHI,1987,WHEAT,4700,5170.0,1100.0
ARGHAKHANCHI,1988,BARLEY,500,470.0,940.0
ARGHAKHANCHI,1988,MAIZE,9370,11990.0,1280.0
ARGHAKHANCHI,1988,MILLET,1260,1160.0,921.0
ARGHAKHANCHI,1988,PADDY,4550,8660.0,1903.0
ARGHAKHANCHI,1988,WHEAT,4930,4910.0,996.0
ARGHAKHANCHI,1990,BARLEY,480,480.0,1000.0
ARGHAKHANCHI,1990,MAIZE,14500,23200.0,1600.0
ARGHAKHANCHI,1990,MILLET,1730,2180.0,1260.0
ARGHAKHANCHI,1990,PADDY,4820,9670.0,2006.0
ARGHAKHANCHI,1990,WHEAT,4900,5420.0,1106.0
ARGHAKHANCHI,1991,BARLEY,500,450.0,900.0
ARGHAKHANCHI,1991,MAIZE,14510,23210.0,1600.0
ARGHAKHANCHI,1991,MILLET,1720,2160.0,1256.0
ARGHAKHANCHI,1991,PADDY,4810,9270.0,1927.0
ARGHAKHANCHI,1991,WHEAT,4910,5100.0,1039.0
ARGHAKHANCHI,1992,BARLEY,1500,460.0,307.0
ARGHAKHANCHI,1992,MAIZE,14550,24740.0,1700.0
ARGHAKHANCHI,1992,MILLET,1750,2270.0,1297.0
ARGHAKHANCHI,1992,PADDY,4750,8970.0,1888.0
ARGHAKHANCHI,1992,WHEAT,6250,5180.0,829.0
